Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
122342,2.198922001,-0.544878702,-1.111090765,-0.722763437,-0.632334842,-1.534330403,-0.142904041,-0.477761763,-0.657002883,0.75964678,-0.111873939,0.255674609,0.988742808,-0.196085879,-0.411478849,0.395272077,0.543302253,-2.222101289,0.594158996,-0.027726035,0.065941071,0.305895315,0.245663112,0.437452351,-0.045962479,-0.303984332,-0.028207579,-0.058836025,3.96,0
157617,2.128511756,0.010012243,-2.490335452,-0.31210432,1.045496761,-0.645536324,0.605366115,-0.289781837,0.03971295,0.186940908,0.456394452,0.479683222,-0.494298124,1.052349776,-0.142077465,-0.271592765,-0.678917797,0.15761101,0.578846828,-0.208986902,0.154768501,0.501010352,-0.089800379,0.077811871,0.482350867,0.232930129,-0.096049409,-0.089281229,7.6,0
147597,-4.234520325,-4.630354457,-0.197273082,-1.553397845,3.14280575,-1.464140641,0.17054608,-0.552406374,-0.938347975,0.69844456,0.012557599,-0.365330711,1.280082136,-0.678919944,-0.517000009,1.905336023,-1.208864062,-0.482747414,1.005787053,-1.542052708,-0.293310974,1.473845261,2.529896497,-1.376037094,1.167075897,0.073641599,0.612010175,-0.577878827,110.07,0
64422,1.190208942,0.350074532,0.424394289,0.715410777,-0.299517584,-0.777475118,0.049819913,-0.114302097,-0.068654993,-0.341924133,0.530839307,0.691370424,0.645110414,-0.338306436,1.267680731,0.067906069,0.363094807,-0.915125934,-0.682876715,-0.09088764,-0.232758465,-0.615064061,0.192985224,0.373637575,0.116537438,0.102243899,-0.002957248,0.031811557,1.98,0
137724,-0.06973328,0.773324107,-0.203603817,-0.751602916,0.346816921,-0.956961781,-0.503063838,-2.565043939,0.578442612,-0.360367524,-1.297999109,-0.372801055,-1.812542162,0.725989658,-0.513973806,0.297752182,-0.378456597,-0.697358054,-0.836783835,-0.873001132,2.016498622,-1.709461945,-0.237722961,-0.07741048,-0.012044036,0.092585921,0.245696061,0.313249912,1.98,0
50926,-0.923756611,0.579012508,1.35364778,0.789227341,0.70612052,-0.44986086,0.377770371,0.024063183,-0.223855576,0.734374428,1.494606097,0.010743203,-1.388347292,0.526067328,0.774015305,-0.526132362,-0.12632402,0.181899558,0.261325617,0.147019418,0.078167999,0.629055467,-0.204885651,0.21609181,-0.354142979,-0.331908664,0.436505162,0.02790741,10.02,0
52187,-0.836237803,1.157426387,1.532166296,1.489908368,-0.337317736,-0.283621232,0.226013333,0.490198943,-0.63249176,-0.566824849,-0.350373494,0.269487671,-0.554061497,0.469627755,0.222292662,-1.231862334,1.040093494,-0.763320753,0.585322984,-0.12225884,0.066296137,0.253719609,-0.119217659,0.62530838,0.060519707,-0.221448325,0.025612637,0.039267506,6.87,0
122880,2.026529901,-0.993196836,-1.167851506,-0.600631795,-0.414395491,0.191166939,-0.706712389,0.069863953,-0.003371123,0.741321058,-0.053442675,0.391399749,-0.150560427,0.244243078,-0.184408085,-1.28247315,-0.65281813,2.084677298,-0.268363629,-0.511238478,-0.298261104,-0.398354229,0.146119284,0.022785452,-0.076930156,-0.692099394,0.041412897,-0.035700415,63,0
155173,-0.541542734,1.591265922,-1.317792414,0.91414483,1.212490947,-0.069512449,1.079809911,0.441074034,-0.993212099,-0.683962045,0.312592886,-0.285694679,-1.286613282,-0.337123681,-0.712591183,-0.196024254,1.136979457,1.153473654,0.994703641,0.078049836,0.104454022,0.31755628,-0.173800425,0.073843142,0.084897954,-0.393216015,0.300986063,0.207421429,55.54,0
116093,-1.242333757,2.059034826,-1.454472741,-1.457212112,1.050435024,-1.41543805,1.627480906,-0.337152047,0.739138504,1.270870264,-0.911149335,-0.418807569,-0.754721955,0.354834462,0.014750412,-0.755125336,-0.493919757,-0.367044493,-0.251420409,0.604031051,0.025056124,0.752419206,-0.180374098,0.750616393,-0.073549397,0.024599893,0.457745034,0.066999373,0.92,0
134450,-0.719921747,-0.457425615,1.055190063,0.14437602,0.102198574,1.371499543,0.403534461,0.396322123,0.131707901,-0.736854642,-0.395109487,0.345637333,0.501773304,-0.198006744,1.306120987,-1.115448565,0.709509931,-1.094280759,-0.444213037,0.447267184,0.536605976,1.467711073,0.434305215,-0.96620143,-0.839884627,0.800862186,0.166336975,0.204022596,201.8,0
60946,-0.790766022,-0.183655439,2.191318929,-1.821816836,-1.033735584,0.041177101,-0.276198891,0.27732138,-1.020749147,0.134270299,1.345829268,-0.750376142,-1.146687357,-0.15327356,0.159818936,1.546895316,-0.036644349,-0.63431096,-0.445970754,-0.069580185,0.546571688,1.380387832,-0.226416677,0.240201431,-0.11044287,-0.20772589,0.017875134,0.070630647,69.99,0
43249,-0.497267147,0.544434408,1.721015366,2.834881321,0.789900522,2.425680609,-0.239162549,0.892307557,-0.986532498,0.596620896,1.355438135,0.124574929,-1.59443233,0.445086526,0.303656862,-1.653346832,1.485863196,-1.405882929,-0.10839476,-0.062257755,0.235961444,0.903634067,0.077668117,-1.029327283,-0.863629182,0.331711333,0.250410458,0.153753851,18.31,0
39921,-1.289243643,-1.810783922,0.830863267,-0.568757285,1.075103895,-0.165009173,-1.054708063,0.111384781,-0.961979486,0.694180864,-1.278301839,-0.74597449,1.517846349,-0.590951219,1.57448339,0.959440571,0.150692647,-0.799863978,1.583231017,0.520242032,0.471908982,1.175197862,0.205070742,-1.248533447,-0.613637059,-0.017720152,0.021935728,0.485985237,90,0
39055,-1.012195118,0.754735029,1.355125833,-0.000232426,0.120654442,1.569281166,0.932275959,0.095394617,0.383837008,-0.025707431,0.614049805,0.603128209,-0.112246578,-0.476686869,0.719117217,-1.821050207,1.203137584,-2.688533694,-1.337038961,-0.190284502,-0.103115698,0.263047286,0.011440071,-0.600974697,-0.361787374,0.276709769,-0.30351436,-0.176236035,114.32,0
144330,-3.357983118,3.899135648,-2.363779393,-0.585937789,-0.274788466,1.960733826,-4.150196789,-13.39693839,1.083408239,0.411696365,0.637461703,0.851569935,-1.659849691,0.13709487,0.042996863,0.53060336,1.316478064,1.541029859,-0.240444817,-2.866555453,13.25023109,-3.678195844,1.581714194,-0.804233193,0.853039028,0.070499962,0.777844999,0.441935496,2.99,0
149280,-1.285936856,-0.221973817,1.695992835,-1.021703363,1.733605789,2.348000639,-0.4504783,0.955286296,-0.162116121,-0.96365498,1.126333054,0.86546512,0.13134814,-0.072196574,0.544716166,-0.73461619,0.322669218,-1.103345041,-1.274708853,0.055673161,0.384415756,1.119123353,-0.28854882,-0.996144826,0.336818928,0.851276863,0.045468555,0.041872994,12.6,0
141952,1.885501434,0.36552541,-2.331042134,1.40964186,1.051481744,-0.626258783,0.682517023,-0.240095536,-0.243399202,-0.23598575,1.299303283,1.067104077,0.290295288,-0.916036324,-1.093582233,-0.06657561,0.729543066,0.445399339,-0.176812264,-0.069195542,0.054004595,0.24227643,-0.051937754,0.601841401,0.449193909,-0.549769255,-0.010339529,-0.021580554,59.15,0
107492,1.752036991,-0.254466701,-1.490595793,0.671396596,0.128310263,-0.738186875,0.047526473,-0.215729978,1.857111613,-0.858108548,0.592963874,-2.896157507,0.931322858,0.66270011,0.442546299,0.87152555,1.179518682,0.174103266,-0.467102419,0.075815572,-0.600777539,-1.90158818,0.441731085,0.357870026,-0.782429234,-0.168206496,-0.106214929,0.005650724,156.5,0
151088,-0.233184934,-1.180132126,2.886833475,-1.964928199,-1.928924365,1.395900517,-1.721026664,0.626267986,-0.690806229,0.543682475,-0.634513704,-0.252303154,0.108401327,-1.785044647,-2.530340141,-0.735738535,0.81961499,0.973145354,0.930881051,-0.245743009,-0.060538612,0.631031698,-0.391985172,-0.431440954,0.486476511,0.244896119,0.065197566,-0.055726485,20.5,0
87959,-1.375622951,1.395755942,-0.230344435,-2.844089654,0.694336621,-0.62519865,0.786893298,0.45745346,0.039939202,-0.671714957,0.336658149,0.807064713,-0.034691432,0.492974477,-1.13526678,0.685375706,-1.061632573,-0.185618403,-0.418291282,0.103973427,-0.28048019,-0.820863014,-0.087806581,0.280454206,0.084137208,0.356326931,0.304250544,0.215195476,1,0
111137,2.103683391,0.030502942,-1.438682434,0.32822595,0.350530668,-0.731849295,0.022085446,-0.319947713,2.155384049,-0.450025988,-0.158018298,-2.655906064,1.090269791,2.023155941,0.25537887,-0.181604764,0.117298983,0.557771665,-0.27677487,-0.302896582,0.087941391,0.618465206,-0.001470331,0.418123924,0.344581857,-0.473182597,-0.027784193,-0.057567566,1,0
40821,-0.166822028,-3.130053849,1.424772521,1.715531434,-2.717263996,1.204849066,-0.873728574,0.337368278,0.780308317,0.068319759,-1.282786862,0.487068505,-0.179132188,-1.107929965,-1.260204498,-2.17641118,0.934708992,1.017525232,-1.420655899,0.722763351,0.169433663,-0.003497225,-0.588637963,0.442808347,0.098035978,-0.157277358,0.0375421,0.161468568,675.49,0
48877,1.47609963,-0.750537604,0.131840532,-1.325998422,-1.089834991,-1.017504911,-0.48431368,-0.313637784,-2.337966408,1.385641768,0.273650934,-0.188602499,1.152467217,-0.163091432,0.433492649,-1.084260064,1.003121502,-1.221725262,-0.45551247,-0.325412388,-0.445749023,-0.874872685,0.210469426,0.361651877,0.25087338,-0.44283687,0.025105987,0.017600059,16.53,0
63099,1.439755187,-1.1324334,0.689557584,-1.566143264,-1.380794731,0.19263859,-1.402328833,0.132130655,-1.928539142,1.535336299,1.21466944,0.081563935,1.14809217,-0.414329769,0.348785762,-0.178679018,0.246940939,0.385713803,-0.39020621,-0.294126882,0.003004968,0.457738,-0.029302657,-0.286978194,0.30277675,-0.072964234,0.068429812,0.011430575,10.4,0
69251,-0.783113761,0.653123069,1.432818105,-0.4361072,0.723339594,-0.851572237,0.582932575,0.052693146,-0.418159235,-0.99371356,-0.184273897,-0.11263523,-0.259539692,-0.321118784,0.638998,0.39624608,-0.012030798,-0.616141091,-1.236660536,-0.096111202,-0.134489004,-0.548195135,0.05327517,0.010462529,-0.410929504,-0.083997871,0.069618531,0.140379537,0.99,0
74167,0.297103644,0.556396514,-0.679805038,-0.456081653,2.382734198,3.549693212,-0.315357766,-0.010793942,-0.433781463,-0.187155113,-0.23523379,-0.040224552,-0.12336922,0.600984921,0.974587714,0.373327017,-0.893797806,0.332878762,-0.083832883,-0.120366027,0.758138423,-0.425946445,-0.225298171,0.997564534,1.118901471,-0.287072771,0.170670388,0.217573641,9.99,0
159825,2.035402481,-0.267076814,-3.4545017,-0.669954263,2.921496357,2.930604794,0.150152542,0.549781165,0.217610511,0.002301344,-0.084633484,0.359601012,-0.38916211,0.867077156,0.217468338,-0.960765537,-0.184964564,-0.685624679,0.02651796,-0.140019811,0.14660099,0.477768323,-0.062427251,0.752699534,0.586043531,-0.050513208,-0.039043504,-0.076118657,32.12,0
127812,-1.122771194,-1.789794212,0.391612709,1.530478991,-0.994141056,0.759142899,0.450284318,-0.760535018,-0.050316177,-0.29004366,0.289173705,0.034550544,-0.890042251,0.690948342,0.730801468,0.569016646,-0.703443978,1.396721698,0.264750731,1.256521121,1.403730914,-0.037768124,-0.998462698,-0.399068833,0.702190824,-0.3215146,0.078405729,0.339235957,728,0
100943,-0.118445285,0.358954844,1.192382423,-0.729443042,0.030501165,0.736488312,-0.362578862,0.250601762,1.936129475,-0.664630343,1.187776614,-2.053187337,1.602478825,1.091885388,-0.952304969,0.96303064,-0.417954784,1.016330142,-0.325174472,-0.221337569,-0.010296401,0.177729852,0.117088152,0.172803174,-0.820513072,0.327716301,-0.256077461,-0.016975252,14.95,0
81324,-2.373043155,2.563437771,0.225780654,2.274042021,-1.008791406,-0.378412726,-0.474626652,1.555528993,-2.365868199,0.060909479,0.892558997,1.377734189,0.744496826,1.565702021,-0.366115731,0.848486895,0.127478643,-0.09744977,0.318192756,-0.513653927,-0.098722761,-1.084755526,0.388042091,0.463111617,-0.517477313,-0.517094123,-0.907652241,-0.148522812,24.18,0
77458,-0.852172329,0.325603033,1.688374367,0.074354122,0.444913164,-0.744953408,1.126049796,-0.229147757,-0.643763968,-0.332271383,1.323249356,0.66342434,-0.047314981,0.188439795,-0.393608029,0.319348406,-1.013462071,0.462718279,-0.785889373,0.20103948,0.27241277,0.653264156,-0.018700416,0.533905005,0.066712739,-0.55104907,-0.094445587,-0.08547794,94.29,0
169533,-1.051875135,0.864630139,1.918564751,3.525807503,-1.5894723,1.538315674,0.957469802,0.082364454,-0.526786144,1.270659476,-1.523587833,-1.191983487,-0.560369526,-0.529773084,0.377442722,1.368496415,-0.884384738,0.776905865,-0.978541304,-0.340273155,0.179349855,1.000817442,0.227903439,0.019900841,-0.91831321,0.071465244,0.327444697,0.214554536,285.55,0
163609,-2.415983615,1.596715725,-2.47988827,-0.634828623,-0.629618041,-1.084913325,-0.620680367,1.731567703,-0.525600086,-1.45765464,-1.763869733,0.885552156,0.218363426,1.760731595,-0.413053777,0.147547762,0.452567563,-0.412556201,0.056800672,-0.904786554,0.190780875,-0.107757327,0.332681787,0.620207241,-0.444104772,-0.269435763,-0.963596353,-0.436071359,1,0
37976,-2.045484478,-0.603428325,-0.386027637,-3.278178976,0.840525207,3.868593327,0.785816243,1.183952534,1.009149972,-2.479646141,-0.794848416,0.432498232,-0.219923606,0.004171668,-0.20377349,0.317239865,-0.914543908,0.641046154,-0.491827744,-0.125064113,0.147327313,0.243740422,-0.357663241,1.05268627,1.112681295,-0.749815444,-0.005714151,-0.173155966,350,0
171917,-0.313639176,0.970788202,-0.332330764,-0.683067989,1.099514718,-0.60782857,1.080908443,-0.255495189,0.036391869,-0.039896123,1.329446646,0.776301254,0.343000978,-1.225099244,-0.929687792,0.367417241,0.010420869,0.129885588,0.001252406,0.177380491,-0.365547462,-0.647241186,0.164404868,0.670894991,-0.412503335,0.054911565,0.063312294,-0.094941222,15.98,0
131115,-1.336496482,0.876129164,-0.527186809,0.951202635,0.349275753,-0.379758165,1.853749091,-0.247886916,-0.34045123,0.914044814,0.725916408,0.355264635,-0.746659246,0.534919607,-0.849749973,-1.004962968,-0.086201363,0.115374949,0.952347089,0.260791663,-0.005427841,0.713622802,-0.34135561,0.041328784,0.045140659,-0.440653976,0.295886909,-0.169544328,181.78,0
44545,1.120208651,-0.238330685,0.182675053,0.015947632,-0.646738316,-1.124333599,0.153211577,-0.303415534,0.170767101,-0.234717576,-0.18183391,0.411595792,0.543023924,0.172965571,1.055995391,0.182389299,-0.30743439,-0.426041057,-0.010647536,0.151517882,0.077855326,0.074839043,-0.135270725,0.498765058,0.358413683,1.090616763,-0.10177294,0.017532054,97.99,0
169336,2.226102719,-1.528266403,-0.816557532,-1.647094695,-1.326043693,-0.268347085,-1.362629951,0.037311886,-1.237131692,1.74353961,0.547459952,-0.570820511,-0.505539225,-0.137163146,-0.689030564,-0.247675404,0.260486607,0.577159184,0.102658469,-0.433489614,-0.113252454,0.063335385,0.282752818,0.719672734,-0.302745107,-0.232105993,0.004651139,-0.049044127,27,0
27843,1.234316566,0.391659497,-0.158349485,1.065702976,0.145266451,-0.745113934,0.41407175,-0.167146541,-0.149741804,0.027401137,-0.289654192,-0.164745105,-0.900239083,0.766561518,1.029990547,-0.468547972,0.015993234,-0.711973921,-0.605404044,-0.244331031,0.020156485,0.10959721,-0.104659175,0.071038082,0.750361762,-0.263744535,0.002936252,0.005563204,1,0
119807,1.932489726,-1.426703382,-0.620393331,-0.674915112,-1.393199533,-0.731565426,-0.918531771,-0.096750812,0.299541462,0.713368965,-1.031331646,-1.086769216,-0.903583879,-0.229989839,0.363272008,1.17854124,0.237041674,-1.055286265,0.36789152,0.126869785,0.38169486,0.879760843,0.044818136,-0.07107931,-0.237658356,-0.088970548,-0.015878323,-0.03124088,129,0
118210,1.908115988,-0.456354051,-0.955434889,0.417351047,-0.242982822,-0.266908895,-0.306352385,0.071828696,0.689473332,0.273384948,0.643085127,0.300869152,-1.333408235,0.577477774,-0.253837856,0.357922995,-0.604192213,0.291906915,0.146628271,-0.177056628,0.02381714,-0.007292322,0.227992642,0.749650746,-0.277875243,0.170334024,-0.064917634,-0.051341707,48.95,0
100842,1.9548976,-0.417062268,0.275222305,0.567869752,-0.984384627,-0.377675092,-0.964275055,-0.049667904,2.626792971,-0.407542407,0.167998434,-1.995198808,2.103054853,1.062335238,0.046829499,0.561360168,0.14010272,0.175418141,-0.590854125,-0.196457942,-0.103655698,0.112651638,0.32950541,-0.039234943,-0.630128818,0.444316772,-0.035145653,-0.042944444,15.95,0
33277,0.490929048,-1.772610782,0.95524736,0.981177869,-1.519601358,0.891151568,-0.654097552,0.243703444,1.933995959,-0.739496159,-2.110448031,0.486058572,-0.048008565,-1.100112822,-1.363484662,-0.209522657,0.159998158,-0.080705668,0.733508008,0.646598008,0.059884327,-0.150163827,-0.479282171,-0.341664697,0.331386194,0.731665965,-0.033166822,0.078564585,374,0
79342,-1.480803352,-0.72841544,2.392568078,-1.654559756,0.423588871,-0.961232131,-0.567451801,0.351149024,1.391568691,-1.791863656,-0.643659809,-0.041474681,-1.322440153,0.002883778,1.092844092,-0.548718444,-0.004789939,-0.001083141,-0.300394262,0.039129358,0.134693475,0.212248489,-0.129705703,0.052726492,0.440945659,-0.740977412,0.083042089,0.090790591,1,0
8040,-1.188297446,3.20435323,-1.707511953,0.830825812,1.828520091,-0.982126387,2.046055358,-1.530109834,3.820246209,3.615708427,4.604037565,-2.59481805,1.793276444,-4.321689714,0.217070219,-0.181924819,2.6906195,1.374644423,-0.994893247,2.054725885,-0.947996815,-0.090668081,-0.05486552,-0.418848466,-0.213235043,-0.633999675,-0.202211558,-1.41067488,0.89,0
168682,-1.369740932,0.599437606,-0.806910339,-0.149228454,3.094219663,-1.925759524,1.052275626,-0.237399345,-1.052519069,-1.947001087,-0.151078171,-0.660489575,-0.148479155,-2.502691063,-0.151997797,0.200538981,2.222189403,0.680702302,-0.248703827,0.339219077,0.02551269,-0.178496014,-0.494648514,0.439421792,1.243989837,0.826417572,-0.090343951,0.110409111,0.76,0
35531,0.039727209,0.324801217,-0.492264475,-1.7799707,1.696449047,3.82293513,-1.683730057,-1.691124892,-0.224141459,-1.11000707,-0.174996204,0.228926701,-0.223818079,0.593813856,0.923410789,1.328242925,-1.061120561,-0.02251546,-0.626818898,0.679484607,-1.529019607,-0.67093839,0.0671508,1.012045829,0.785662191,0.750560301,-0.112818079,0.099721082,16.88,0
126064,-1.500781083,0.311474062,0.077921842,1.944452507,1.509785284,-0.697625877,0.689735313,0.049030848,-1.540257349,0.53747636,0.601682989,-0.348987127,-1.08888243,1.386291667,1.141139326,-1.196139763,0.422603589,0.765806228,2.869354901,0.134588213,0.15415116,0.531320434,-0.093197638,-0.391075052,0.974323936,0.076537479,-0.287979486,-0.300276685,10.64,0
157278,1.9847875,-1.937036123,0.486613321,-1.245535766,-2.518536161,-0.544524097,-1.819243598,-0.074874869,-0.659776523,1.407038131,-0.494080539,0.078140747,1.933231579,-1.231700939,0.336300016,-0.00763831,0.229932204,0.391021159,-0.791485985,-0.127857541,0.174010965,0.889288606,0.218247605,0.492384101,-0.584598757,-0.13503983,0.070318957,-0.00020502,120,0
166921,0.044456793,0.327662598,1.007778694,-0.04925742,-0.856661185,-0.227775862,0.170704581,-0.116367361,-0.771443092,0.691690504,-1.249345299,-0.410796681,0.186943257,-0.217022851,0.440341185,-1.147222887,-0.491015997,1.530797397,-1.073600282,-0.646362929,-0.350570224,-0.539763904,0.284922398,-0.073053663,-1.171453099,-1.003885724,-0.006657901,0.121459415,64,0
144364,0.045428737,0.84029973,0.287679576,-0.579770941,0.35892102,-1.136118517,0.991196679,-0.185790129,0.015761158,-0.40014895,-0.987876168,-0.075843183,-0.397176382,0.193460583,-0.359566066,-0.076532834,-0.382317128,-0.701402418,-0.084770518,-0.064568221,-0.264551464,-0.602709888,0.076563796,0.028215051,-0.504067879,0.13907005,0.244435516,0.096594724,3.96,0
38330,-0.730778767,-0.075012536,2.316031753,-1.902745178,-0.551712545,-0.037456752,0.54198118,-0.058827992,-1.58070793,0.068131096,1.82513869,-0.00275837,0.230454645,-0.397032784,-0.135917271,1.230173941,-0.071106257,-1.383054033,-0.134285881,0.338117106,0.136743265,0.217508166,0.00012145,0.195499502,0.143696427,-0.527853346,-0.145275846,-0.162601787,96,0
